ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,Redshift,RedshiftFlag
SDSSJ012610.29+340231.8,1237678893889553148,21.542878550227698,34.0421691778973,7781,301,4,73,GALAXY,25.5085,21.354329999999997,19.576529999999998,18.856270000000002,18.38224,0.406469,SPEC
SDSSJ012707.14+323906.3,1237678892279136486,21.779774214040998,32.6517595444316,7781,301,1,76,GALAXY,23.61904,21.73055,20.08138,19.11661,18.583660000000002,0.577892,SPEC
SDSSJ012431.09+321944.5,1237680312310759980,21.1295780045892,32.329039195262,8111,301,6,199,GALAXY,23.4301,22.72551,20.904420000000002,19.9157,19.44926,0.500268,SPEC
NGC0468,1237666215151731164,19.9516470602098,32.7679007271163,4829,301,4,159,GALAXY,16.58445,14.888570000000001,14.084520000000001,13.64284,13.297579999999998,0.016881999999999998,
2MASSJ01194906+3245517,1237666215151731165,19.9544962900023,32.7642636493809,4829,301,4,159,GALAXY,20.455560000000002,18.3548,17.04815,16.4662,16.16694,0.29361,SPEC
SDSSJ012050.56+323110.5,1237680312310432184,20.2106638753507,32.519604907413104,8111,301,6,194,GALAXY,23.46186,20.6189,18.88695,18.238670000000003,17.72148,0.36995,SPEC
SDSSJ012757.65+325734.4,1237678892816073287,21.9902197513402,32.9595804095289,7781,301,2,77,GALAXY,27.58036,22.04659,20.35924,19.33923,18.73065,0.532976,SPEC
WHLJ012757.7+325734,1237678892816073287,21.9902197513402,32.9595804095289,7781,301,2,77,GALAXY,27.58036,22.04659,20.35924,19.33923,18.73065,0.5329,SPEC
SDSSJ012729.65+324511.0,1237678892279136998,21.873579809156197,32.7530691387688,7781,301,1,76,GALAXY,23.57462,21.41669,20.047279999999997,19.25239,18.81315,0.293376,SPEC
2MASSJ01274912+3338298,1237678807457530358,21.9549732934513,33.6416804051776,7761,301,3,137,GALAXY,25.25938,21.51128,19.83825,18.73013,18.15723,0.60341,SPEC
SDSSJ011909.94+330803.4,1237678806383002208,19.791460256575,33.1342923286343,7761,301,1,125,GALAXY,22.34451,21.189989999999998,20.48665,19.733929999999997,19.94246,0.664833,SPEC
SDSSJ012033.25+323401.4,1237680312310366891,20.1385746638683,32.5670629671718,8111,301,6,193,GALAXY,24.38395,22.08598,20.64245,19.55185,18.960279999999997,0.49907399999999996,SPEC
2MASSJ01273105+3345450,1237678807457464578,21.879576542163502,33.7625758038398,7761,301,3,136,GALAXY,23.48669,19.7552,18.14046,17.53304,17.22355,0.294038,SPEC
2MASXJ01231902+3412152,1237666214615581080,20.829103462065802,34.2043187266558,4829,301,3,170,GALAXY,19.90782,17.9423,16.90261,16.43011,16.05395,0.08383,SPEC
SDSSJ012807.92+330449.8,1237678892816073347,22.0330292758377,33.080514292343196,7781,301,2,77,GALAXY,25.75871,22.67221,20.958779999999997,19.93179,19.24614,0.563355,SPEC
SDSSJ012040.84+335835.3,1237666215152321582,20.1701934790424,33.9764811146727,4829,301,4,168,GALAXY,26.14034,23.32224,21.43845,20.36563,19.87444,0.5803229999999999,SPEC
SDSSJ012300.65+321852.4,1237680316059550481,20.7527319488095,32.3145611103541,8112,301,5,57,GALAXY,21.3547,23.06319,21.211920000000003,19.97833,19.29818,0.578224,SPEC
SDSSJ012301.18+321839.7,1237680316059550327,20.754945300442,32.3110316731306,8112,301,5,57,GALAXY,25.04344,23.9239,20.98602,19.69805,19.4124,0.574404,SPEC
SDSSJ011910.16+330507.7,1237678806383002480,19.7923585369942,33.0854797040528,7761,301,1,125,GALAXY,21.35162,21.17136,18.978820000000002,18.08229,17.5553,0.491737,SPEC
SDSSJ011925.78+333730.3,1237678806919873390,19.8574632651192,33.625099664820105,7761,301,2,125,GALAXY,24.59473,23.300639999999998,21.16734,20.0006,19.55593,0.542075,SPEC
SDSSJ012518.46+322132.3,1237680312310825462,21.3269476997889,32.3589893072928,8111,301,6,200,GALAXY,23.50509,22.18155,20.56832,19.622,19.152179999999998,0.500336,SPEC
2MASSJ01242557+3218185,1237680316059681078,21.106566186868697,32.305072341468204,8112,301,5,59,GALAXY,21.97223,20.09504,18.469820000000002,17.73977,17.28313,0.25652800000000003,SPEC
WHLJ012425.6+321818,1237680316059681078,21.106566186868697,32.305072341468204,8112,301,5,59,GALAXY,21.97223,20.09504,18.469820000000002,17.73977,17.28313,0.2565,SPEC
SDSSJ012105.17+340329.9,1237666215152321386,20.2715713410527,34.0583134155317,4829,301,4,168,GALAXY,26.35065,21.979020000000002,20.35744,19.41854,18.92718,0.48741,SPEC
SDSSJ012810.11+330213.9,1237678892816073872,22.042164488782202,33.0372100916583,7781,301,2,77,GALAXY,24.9765,23.08736,21.344829999999998,20.012420000000002,19.42031,0.566475,SPEC
UGC00841,1237678892278350216,19.7917507240202,33.0306279367245,7781,301,1,64,GALAXY,16.56989,15.161439999999999,14.475220000000002,14.1064,13.83535,0.018586000000000002,
2MASSJ01280918+3330316,1237678893352878510,22.038249781753102,33.508793180427105,7781,301,3,76,GALAXY,21.8187,19.526020000000003,18.0547,17.468529999999998,17.14197,0.252634,SPEC
SDSSJ012621.09+322752.7,1237666213541117967,21.587895413840602,32.4646469506835,4829,301,1,159,GALAXY,25.498620000000003,20.56317,20.30872,18.66626,17.75647,1.9e-05,SPEC
2MASSJ01185959+3316129,1237678892815221215,19.7484109231325,33.270241812733396,7781,301,2,64,GALAXY,24.69657,19.84721,18.30027,17.7272,17.35398,0.293241,SPEC
SDSSJ012818.20+332249.9,1237678893352943884,22.0758444954355,33.3805550131764,7781,301,3,77,GALAXY,25.56991,22.624779999999998,20.5394,19.57366,19.194779999999998,0.508147,SPEC
SDSSJ012316.40+321646.5,1237680316059615908,20.8183699060445,32.2795885593895,8112,301,5,58,GALAXY,26.622529999999998,22.4087,20.49014,19.54789,18.7635,0.581262,SPEC
SDSSJ012305.65+341344.6,1237666214615581245,20.773577314646,34.2290644660592,4829,301,3,170,GALAXY,23.233320000000003,20.509320000000002,18.82591,18.243570000000002,17.90113,0.30539499999999997,SPEC
2MASSJ01202311+3233105,1237666215151665662,20.0964491709457,32.5527419072695,4829,301,4,158,GALAXY,20.35644,19.2331,17.859379999999998,17.276529999999998,16.913529999999998,0.295858,SPEC
2MASSJ01211819+3406392,1237666215152386527,20.3258271869692,34.1109975596408,4829,301,4,169,GALAXY,22.28207,19.81704,18.13259,17.51572,17.11712,0.29303,SPEC
SDSSJ012548.55+322240.2,1237666213541053212,21.4522917932086,32.377858834704696,4829,301,1,158,GALAXY,24.85013,21.93638,20.32789,19.36309,18.91324,0.49916099999999997,SPEC
SDSSJ011919.07+333850.5,1237678806919873055,19.8294937231543,33.647371929356396,7761,301,2,125,GALAXY,24.08674,20.72361,18.97825,18.30862,17.90907,0.299302,SPEC
SDSSJ012819.35+330518.8,1237678892816073902,22.080663620029,33.0885827653841,7781,301,2,77,GALAXY,23.20127,23.35706,21.04551,19.9045,19.36831,0.643452,SPEC
SDSSJ012546.09+322212.9,1237666213541053191,21.4420764439007,32.370257860806106,4829,301,1,158,GALAXY,24.32294,22.187089999999998,20.50059,19.54915,18.97206,0.49759,SPEC
SDSSJ011902.43+332840.3,1237666215688929731,19.7601494875971,33.477875402849804,4829,301,5,164,GALAXY,25.16405,20.587329999999998,18.78286,18.20024,17.74719,0.297933,SPEC
CGCG521-028,1237666213541773651,21.7589039141372,33.9554712959392,4829,301,1,169,GALAXY,16.811529999999998,15.51339,14.88677,14.58182,14.3562,0.013609,
SDSSJ012134.24+340847.8,1237678893889159760,20.3927018122756,34.1466230677002,7781,301,4,67,GALAXY,22.97589,22.385289999999998,20.29407,19.43546,19.13782,0.488068,SPEC
SDSSJ012357.05+321558.3,1237666214077858444,20.9877121339847,32.2662111571123,4829,301,2,157,GALAXY,23.31064,22.917839999999998,21.38494,20.32938,20.27169,0.5746640000000001,SPEC
SDSSJ012622.42+340430.9,1237678893889553287,21.593425921855196,34.0752496163441,7781,301,4,73,GALAXY,22.83867,21.21405,19.98929,19.24835,19.154770000000003,0.204895,SPEC
SDSSJ012731.09+335039.0,1237678893889684815,21.879566587259898,33.844187703220705,7781,301,4,75,GALAXY,25.94806,23.11058,21.6249,20.15565,19.86671,0.636744,SPEC
SDSSJ011854.64+332045.8,1237666215688864751,19.7276808697222,33.3460681744247,4829,301,5,163,GALAXY,23.6239,21.530479999999997,20.15494,19.172220000000003,18.57721,0.661694,SPEC
