objID,ra,dec,psfMag_u0,psfMag_g0,psfMag_r0,psfMag_i0,psfMag_z0,fiberMag_u0,fiberMag_g0,fiberMag_r0,fiberMag_i0,fiberMag_z0,fiber2Mag_u0,fiber2Mag_g0,fiber2Mag_r0,fiber2Mag_i0,fiber2Mag_z0,petroMag_u0,petroMag_g0,petroMag_r0,petroMag_i0,petroMag_z0,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVMag_u0,deVMag_g0,deVMag_r0,deVMag_i0,deVMag_z0,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expMag_u0,expMag_g0,expMag_r0,expMag_i0,expMag_z0,cModelMag_u0,cModelMag_g0,cModelMag_r0,cModelMag_i0,cModelMag_z0,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,dered_u,dered_g,dered_r,dered_i,dered_z,PhotoZ
1237661055818334676,49.2603352272085,42.1023438331249,24.02513,24.63996,20.43821,18.82083,22.64565,19.70681,18.01324,17.35309,16.69156,17.13774,20.53321,18.80319,18.16181,17.5457,17.97849,24.02569,24.6399,16.48756,13.74337,22.64541,2.969958,2.969989,27.92031,21.83601,2.969865,3.924036,3.924078,7.201293,9.980839,3.923913,4.296985,4.29703,14.10951,19.86618,4.296851,0.328384,0.328384,0.03986461,-0.005986887,0.328384,-0.1326044,-0.1326044,-0.01736104,-0.009014801,-0.1326044,-9999,-9999,0.7217933,-0.004118407,-9999,-9999,-9999,-0.6453569,0.06301828,-9999,-9999,-9999,419.1662,706.4844,-9999,-9999,-9999,2.508522,2.292855,-9999,0.109274,-0.06812092,-0.02522019,-0.01114201,-0.179709,0.1371778,0.08775576,-0.0001454601,0.1347502,-0.06755199,2.423626,2.291999,1.859683,1.324484,1.607295,2.086532,2.108046,2.068676,2.301262,2.189765,4.956866,2.043498,29.66456,29.21445,3.923913,0.9918339,0.508992,0.5281345,0.9612509,0.4769447,24.05051,24.63999,15.74993,13.27195,22.64526,8.58663,10.9125,8.895812,10.68608,5.658768,0.6518623,0.4125548,0.5644829,0.9267955,0.212539,24.03069,24.66638,16.4878,13.70718,22.64549,24.03069,24.66638,16.2471,13.58341,22.64549,4.470232E-05,1.818213E-05,96.24981,872.924,0.0001575693,0,0,0.2550505,0.2448745,0,24.05809,24.68582,16.48782,14.10612,22.67101,-9999
1237661055818793134,50.3802762257035,41.5474536325146,19.67203,17.98538,17.27422,17.05261,16.82693,19.45986,17.80499,17.0774,16.73439,16.47811,20.10772,18.44085,17.70717,17.36348,17.10787,18.24191,16.69659,15.99481,15.65586,15.41782,3.934861,4.014815,3.881792,3.869031,3.747391,1.926804,1.749928,1.691948,1.654353,1.615949,5.943681,5.052071,5.057522,5.006958,4.844556,-0.02619046,-0.05856648,-0.07067743,-0.07245447,-0.09409066,-0.06259478,-0.0676036,-0.08148966,-0.08631544,-0.08779952,-0.1496192,-0.1564001,-0.1964566,-0.184875,-0.2592801,-0.2073465,-0.1985396,-0.2584598,-0.253499,-0.276722,11.58189,10.00814,8.601733,6.733497,6.784755,2.329244,2.337976,2.34954,2.374286,2.356436,0.0919936,-0.02519362,-0.03210601,-0.03179885,-0.1602793,0.1262063,0.1002797,-0.02535117,0.02436475,-0.03739138,2.382204,2.402251,2.104223,1.470238,1.412311,2.096932,2.101897,2.085112,2.227446,2.290479,2.816199,2.167598,2.029211,1.98655,2.019097,0.729023,0.721577,0.6927282,0.6870518,0.6042306,18.05705,16.58268,15.90472,15.57288,15.3425,1.354148,1.535,1.524372,1.512576,1.276033,0.765184,0.7095054,0.6608248,0.6578791,0.5900132,18.54075,16.86956,16.17783,15.85863,15.68264,18.10345,16.59633,15.91023,15.57288,15.35003,25.53788,124.1477,277.6637,415.708,554.4824,0.883624,0.9461901,0.9772033,1,0.974287,18.27438,16.61884,15.90471,15.56468,15.31183,0.041893
1237661056355533191,50.3809242505489,42.0081376233595,23.81624,21.43808,20.15615,19.6871,22.58863,22.50739,20.79818,20.12427,19.4849,19.38942,23.24248,21.57321,20.72803,20.11563,19.96224,20.90443,17.16201,16.67491,15.91195,26.99684,2.969607,17.64654,27.92078,19.41497,2.970081,17.8324,8.492071,9.895572,10.28586,-9999,18.2413,14.14381,14.89128,16.46537,-9999,-0.5311499,-0.364941,-0.3311596,-0.2434566,-0.4621484,-0.002862221,-0.01125817,-0.002317976,0.003723229,0.006099747,-0.257158,-9999,-0.02717748,0.0273814,-0.0001068099,0.9663693,-9999,0.03051886,-0.09725751,-1,2.416824,-9999,1.781821,1.751737,8.000122,1.159942,-9999,2.144106,2.265574,1.976398,-0.08940468,-0.1446147,0.04373495,-0.05131908,-0.08220269,0.054047,0.04340009,0.07971849,-0.03417867,0.06139403,2.083397,1.856401,1.631113,1.254671,1.396532,2.115873,2.107425,2.168227,2.378787,2.233476,29.6659,29.66619,29.66561,29.66685,0.04260218,0.2770942,0.6204797,0.5582752,0.6625255,0.4425167,22.10333,16.64304,16.35513,15.6263,22.58818,59.33912,15.35902,17.15557,15.87676,0.04299663,0.1812599,0.4291554,0.4239005,0.5261309,0.4140587,19.74454,16.88638,16.45774,15.77889,22.58827,22.10333,16.88638,16.45505,15.77889,22.58818,0.007978143,31.27565,43.55093,91.93267,0.07075795,1,0,0.02502513,0,1,23.50127,16.77417,16.45782,15.79875,25.76861,-9999
1237661060111074035,49.9902929463526,42.0527525512571,23.88031,17.4502,17.3595,17.84649,17.53337,15.85247,14.44193,15.87665,15.44602,13.91116,16.5192,15.09043,16.59288,16.14674,14.55611,23.88016,16.77371,15.8614,16.03048,16.70269,2.969885,2.065859,2.973938,2.726385,2.476022,4.259473,1.038897,1.446395,1.293914,1.060034,4.910811,3.399989,3.331032,3.461212,3.298377,0.328384,0.1033993,0.1362789,0.1487323,0.1039553,-0.1326044,-0.09225897,0.003178738,-0.0372768,-0.0722817,-9999,0.1889409,0.1140803,0.4512577,0.1164594,-9999,-0.3222737,-0.05961571,-0.1231555,-0.2797266,-9999,4.780564,13.05123,11.18354,4.045157,-9999,2.236458,0.9146673,2.1378,2.261479,0.1324054,0.01031491,0.01142333,-0.3235614,-0.1329802,0.07700936,0.01121798,0.009059914,5.869513E-06,-0.1011174,2.779164,2.313695,1.602089,0.7830907,1.571341,2.083832,2.105111,2.163846,2.145196,2.209833,9.635922,0.8517138,1.373789,1.580814,0.9292915,0.9994999,0.4549408,0.8680116,0.871453,0.4999631,24.63212,16.82091,16.32267,16.62347,16.72506,8.300514,0.7052314,1.470362,1.575058,0.6591738,0.9999092,0.4237874,0.7236753,0.6396134,0.5297931,25.3544,16.99633,15.79696,16.11165,16.96146,25.3544,16.82091,16.09412,16.33588,16.72506,4.657027E-05,115.6519,317.1145,298.0362,169.9043,0,1,0.6238431,0.4964219,1,23.88063,16.56842,16.32266,16.7537,16.44007,0.00362
1237661083199275731,49.8122215376781,41.1331209215762,17.70872,15.48158,17.21503,14.09971,13.96613,17.93572,15.73036,16.34346,14.23658,14.10093,18.43588,16.23047,17.07183,14.76157,14.62646,17.70472,15.43849,15.70173,13.87917,13.74197,1.16397,1.156078,2.107937,1.195702,1.23836,0.5722772,0.5810727,1.212001,0.6027499,0.5901501,1.227386,1.367384,1.939677,1.456106,1.498416,0.04138784,-0.0565514,-0.1435389,-0.08853696,-0.07254414,-0.1233044,-0.09106126,-0.1301466,-0.0713021,-0.08496241,0.1014724,-0.1018873,0.3734684,-0.160661,-0.06646486,-0.1678765,-0.09970327,0.08367184,-0.05250938,-0.1138182,2.33676,2.249463,2.531173,2.570489,2.338651,2.161912,2.139883,2.466494,2.078285,2.155167,0.119348,-0.04829999,-0.007146293,-0.05096044,-0.1371918,-0.107354,-0.05529031,0.0408158,-0.0500229,0.06995872,2.227409,2.138013,2.053239,1.582735,1.531928,2.109531,2.104752,2.097838,2.202702,2.229862,0.1172537,0.1698142,0.5946895,0.2601787,0.3105407,0.3855531,0.05,0.8211679,0.324867,0.0665707,17.67072,15.43237,16.94188,13.8593,13.73722,0.1643078,0.2066387,0.9126489,0.3324499,0.419119,0.481218,0.1956246,0.8592343,0.4764737,0.263759,17.67399,15.44072,16.35782,13.87922,13.76946,17.67072,15.43237,16.35782,13.8593,13.73722,42.20582,407.2252,374.7443,2205.542,2659.472,1,1,0,1,1,17.87121,15.71957,16.35781,14.16671,14.0092,-9999
1237661055281987723,50.2936651404562,41.2002883451211,23.61152,20.34867,19.14895,18.6908,18.62212,22.86517,20.50278,19.41118,18.93938,18.72223,23.27225,20.9978,19.90587,19.44015,19.20998,31.12071,25.19683,15.88727,16.07012,18.87627,2.969652,2.603611,20.90613,22.30761,1.080019,-9999,-9999,12.40228,10.68803,0.4512955,-9999,-9999,18.7198,14.34188,0.7762889,0.09777103,-0.3361066,-0.2371286,-0.1155664,-0.1955752,0.04394002,-0.01579395,0.001202877,0.002744632,0.0110701,-0.5995482,0.05215023,0.03885202,-0.02413877,-0.1101788,0.3388522,0.1269102,0.02035439,0.06132728,-0.05502353,4.24189,2.469442,2.304761,1.938345,2.193534,0.7574794,2.099711,2.045445,2.052241,2.050194,0.1813615,-0.1225765,0.02822099,-0.08522159,-0.261912,0.1256506,0.1384779,0.100596,0.09747168,-0.08263534,2.96437,2.179659,2.194345,1.76676,1.91343,2.075616,2.124687,2.082144,2.092356,2.188731,0.237552,0.06599447,29.67229,29.66553,0.08603705,0.09498228,0.9993973,0.3703335,0.3859427,0.999849,23.56467,20.3103,16.31721,15.92768,18.56994,0.4881017,0.07793995,24.68898,23.51877,0.1411014,0.05,0.9987829,0.34997,0.3500072,0.9997435,23.52238,20.30994,15.9019,15.60636,18.56507,23.56467,20.31021,15.9529,15.66574,18.56994,0.2291155,11.70684,38.95208,66.39967,44.21342,1,0.7627023,0.1443596,0.2077524,1,26.77891,17.46729,15.90189,15.5762,16.51148,0.245216
1237661055818531541,49.8639605468962,41.8889967974692,23.88115,19.83776,19.69978,19.45982,19.71608,20.42352,19.28609,19.15248,18.73252,18.81299,21.22231,20.06181,19.93255,19.52477,19.59695,21.73704,16.56987,16.51086,15.83627,16.97812,2.969658,12.71379,18.01635,12.73522,14.52792,17.77065,5.4004,4.846038,5.660044,5.512001,17.98054,12.09238,9.062178,12.71312,13.27041,0.5943481,-0.2800058,-0.3089914,-0.175962,-0.1635582,9.781359E-05,0.06987228,0.08978084,0.04404367,0.08562127,-9999,-0.7233279,-0.354285,-0.6885887,-0.3209481,-9999,0.5360186,0.2533695,0.4222878,0.1755584,-9999,297.4715,206.2508,264.5549,5.060585,-9999,2.145841,0.6899667,2.15916,2.620879,0.106659,-0.07088891,0.004004949,0.007220942,-0.2230748,0.1252301,0.09855572,0.05149672,0.05088896,-0.04039782,2.664925,2.115736,1.833516,1.381985,1.331776,2.091917,2.09646,2.092368,2.269126,2.386639,29.66706,29.66544,29.6668,29.65999,16.86932,0.07810251,0.3002174,0.3000598,0.4158674,0.2761178,22.65759,15.86045,15.68161,15.10783,16.66932,59.32033,8.99687,8.979637,8.357786,7.307934,0.05,0.315565,0.3213103,0.4355061,0.2459985,20.80973,16.54317,16.37006,15.86739,17.17949,22.65759,16.54317,16.37006,15.86739,16.87914,4.508239E-05,90.88461,134.4327,227.034,85.11043,1,0,0,0,0.5313104,23.42864,16.53436,16.37009,15.91382,16.87957,0.007981
1237661083199275653,49.7577639499913,41.0601107421085,23.96836,24.59503,19.92539,19.25311,22.62852,21.55367,19.29374,18.7389,17.81081,18.05428,22.28124,20.09846,19.53391,18.59179,18.83144,26.88062,31.6144,15.82791,17.53859,27.94769,2.969883,2.969962,21.42769,15.43831,2.969722,-9999,-9999,8.330864,1.607596,-9999,-9999,-9999,25.15649,2.454463,-9999,-1.102738,-0.5881819,0.08490273,0.0356116,0.08219784,0.02001296,0.0198508,-0.09923014,-0.02863862,0.02134364,-9999,-9999,0.1174543,0.01863809,-9999,-9999,-9999,-0.4302191,0.1209865,-9999,-9999,-9999,252.5094,380.0686,-9999,-9999,-9999,2.432219,2.26151,-9999,0.1526612,-0.04460622,-0.006878125,-0.01264935,-0.09293458,-0.0915667,-0.06147278,0.03578522,-0.05306216,0.08420272,2.320082,2.175023,1.959973,1.592469,1.597371,2.096715,2.097774,2.083087,2.181681,2.16657,0.08560251,0.03660203,29.66537,23.81965,0.03299026,0.06284668,0.2071542,0.3222387,0.6452653,0.7761999,23.9682,24.59508,15.53407,14.86806,22.62834,0.003517997,0.03621131,11.49881,7.760768,0.03204643,0.05,0.2259643,0.3850246,0.8736788,0.7773845,23.9682,24.59508,15.95412,15.35133,22.62834,23.9682,24.59508,15.83545,15.24035,22.62834,3.536147E-05,1.934019E-05,144.813,280.3756,0.0001092592,0,0,0.2444947,0.1919642,0,23.91165,25.50117,15.95412,15.3999,23.05032,-9999
1237661083199275654,49.7582897198409,41.0547750520793,23.97426,24.6006,19.71641,19.27464,22.63065,21.3238,19.32727,18.70436,17.81348,18.206,22.02554,20.12498,19.47937,18.6055,18.98733,27.83825,31.0798,15.58185,15.54027,26.10173,2.969883,2.969962,16.015,15.32577,2.969722,-9999,-9999,7.046841,6.102404,-9999,-9999,-9999,13.73023,9.84198,-9999,-0.2917431,0.3110304,0.08193636,-0.04028279,2.147534,-0.2149264,-0.04392183,-0.07364545,-0.02035333,-0.03638396,0.3157164,-9999,0.7733074,-0.1031335,-9999,-0.8947612,-9999,0.02358802,0.2278622,-9999,18.99976,-9999,305.2086,520.5441,-9999,0,-9999,2.064498,2.157007,-9999,0.1526612,-0.04460622,-0.006878125,-0.01264935,-0.09293458,-0.0915667,-0.06147278,0.03578522,-0.05306216,0.08420272,2.320082,2.175023,1.959973,1.592469,1.597371,2.096715,2.097774,2.083087,2.181681,2.16657,0.04277162,0.03555037,29.6691,29.0041,0.001109602,0.5507646,0.4704612,0.5692714,0.9247125,0.1453997,23.97242,24.60065,15.09222,14.39887,22.63047,0.04298685,0.03589476,10.23401,8.214962,5.807347E-05,0.527292,0.4674532,0.5859061,0.8486351,0.1431582,23.97246,24.60065,15.62873,15.21694,22.63047,23.97246,24.60065,15.62873,15.17166,22.63047,0.01396191,1.933628E-05,227.3551,302.1917,0.0001092307,0,0,0,0.03787133,0,25.67742,27.70863,15.62873,15.21984,23.97065,-9999
1237661083199471773,50.1746724865147,40.9147830942656,24.0282,24.64198,20.29547,20.37937,22.64607,21.23523,19.7527,19.38691,18.72273,19.2788,22.05888,20.53757,20.14281,19.51413,20.0308,30.49872,28.32566,16.03757,15.50788,28.17929,2.969724,2.969914,20.62494,24.25154,2.969751,-9999,-9999,9.627295,11.57307,-9999,-9999,-9999,17.85975,20.36298,-9999,-0.1603668,0.7425005,0.03977723,-0.04979961,0.3834879,0.01907418,1.630704E-05,-0.05308473,-0.004130648,1.749413E-05,-9999,-9999,0.09564023,-0.2140949,-9999,-9999,-9999,-0.4106558,0.2305516,-9999,-9999,-9999,655.7363,1213.913,-9999,-9999,-9999,2.176843,2.190615,-9999,0.1272774,-0.05522672,-0.005423843,0.005182047,-0.1504672,-0.109241,-0.05983475,0.02947039,-0.07272581,0.03334164,2.387473,2.090669,2.054818,1.459681,1.548751,2.105063,2.098988,2.11005,2.235667,2.187699,0.03311025,0.03662712,29.66391,29.66447,0.03708332,0.663228,0.1179122,0.5507248,0.9792547,0.3662443,24.02826,24.64187,15.69286,15.10246,22.64623,0.03234822,0.03610722,13.353,15.43517,0.03637001,0.6634938,0.1299769,0.546245,0.6944355,0.3886936,24.02826,24.64187,15.97698,15.36077,22.64623,24.02826,24.64187,15.95316,15.3436,22.64623,3.528493E-05,1.937844E-05,99.77085,136.0725,0.0001092704,0,1,0.07414034,0.05932759,0,24.64147,25.98546,15.97698,15.73282,25.10263,-9999
1237661060110942899,49.6468491112724,42.2394599557881,23.6178,19.90512,20.24464,19.77986,22.60631,19.55001,18.39439,18.23675,17.73282,18.16051,20.40137,19.24338,19.05816,18.59818,19.03568,28.46252,16.598,16.35693,15.15708,24.93814,2.970387,13.6414,14.3285,14.10932,2.969819,-9999,6.103311,6.707722,7.051625,-9999,-9999,10.83206,11.42967,11.90875,-9999,-0.1532796,0.1404948,0.1210353,0.01770265,4.037713,-0.0220982,0.0628159,0.04156394,-0.003102941,-0.06953394,0.5622509,0.6203869,0.5964193,0.317997,-9999,0.8237235,0.7579078,0.7950028,0.2639933,-9999,329.0885,441.1815,602.6074,409.815,-9999,1.665363,2.045448,1.982643,2.010245,-9999,0.1111177,0.01191513,-0.003362458,-0.3527587,-0.1717111,0.1039897,0.0609726,0.0007664962,0.0003362173,-0.06512082,2.547421,2.378412,1.481988,0.8109365,1.448851,2.078017,2.115054,2.203311,2.118145,2.287982,0.04751803,29.67339,29.67576,7.391976,0.001559504,0.702295,0.2860278,0.3001232,0.9997262,0.1082111,23.59669,15.83935,15.79316,16.45934,22.60623,0.04767943,9.270166,10.33011,5.293281,0.005234926,0.724313,0.3246218,0.3320209,0.9953957,0.1318315,23.59755,16.50721,16.35912,15.48375,22.60623,23.59755,16.31154,16.28836,15.48375,22.60623,0.3144376,82.23181,110.0873,347.1402,0.0001586757,0,0.2323614,0.09843574,0,0,21.2709,16.40707,16.35912,15.86682,22.82533,-9999
1237661060111074442,49.8575014176214,42.0590221014334,19.59468,17.43665,16.70437,16.48257,16.23971,19.75184,17.60531,16.75271,16.48074,16.31578,20.27691,18.12145,17.28076,17.01994,16.84658,19.40637,17.28415,16.41226,16.12159,15.96662,1.395165,1.302611,1.221044,1.137892,1.261565,0.69937,0.6618397,0.6212701,0.5915797,0.6335485,1.483005,1.382848,1.336021,1.265225,1.3671,-0.03994511,-0.09816314,-0.158344,-0.2299844,-0.1982476,0.1185993,0.08623558,0.1343999,0.1737819,0.1212608,-0.06515826,-0.2567135,-0.3661995,-0.5318158,-0.4558928,0.2718735,0.2507083,0.3125649,0.3644822,0.2685293,3.865482,3.677963,3.29866,2.625118,3.455599,2.081026,2.054903,2.041811,2.271241,2.005916,0.1193366,0.03838181,-0.002452255,-0.3388788,-0.1586511,0.1039585,0.030261,0.006799061,4.996098E-05,-0.0974317,2.606895,2.401146,1.593407,0.7528182,1.592236,2.087319,2.097814,2.151132,2.154358,2.215506,0.3273534,0.29407,0.3174152,0.3498085,0.3692142,0.4300681,0.07798084,0.09991014,0.05,0.05,19.35138,17.23341,16.37742,16.08647,15.90854,0.411061,0.4286643,0.4773581,0.4965468,0.4920022,0.4292126,0.09908434,0.05782276,0.05046974,0.05,19.38067,17.23315,16.36714,16.07782,15.90771,19.36067,17.23315,16.36714,16.07782,15.90771,12.24305,75.42294,198.4179,286.2206,355.6168,0.6799676,0,0,0,0,19.3839,17.22907,16.36713,16.08235,15.91123,0.094393
1237661060111139950,50.1650606111152,42.011954553262,21.04716,20.11143,19.63653,19.57059,19.07928,20.86906,19.54552,18.85947,18.55088,18.34874,21.54567,20.28957,19.60353,19.29861,19.08339,18.68108,17.41673,16.72489,16.41472,16.16767,4.443393,9.376436,9.301208,9.891588,9.364055,9.84748,3.957599,4.0375,4.015531,4.245326,16.49603,10.41582,11.20551,10.6762,12.02099,-0.1909782,-0.0386122,-0.05288968,-0.05196909,-0.007059963,-0.0147045,-0.01743631,-0.02228817,-0.0239481,-0.0236726,0.01671746,-0.1360868,-0.1302803,-0.1304326,-0.08034983,0.01771994,-0.06648912,-0.0746308,-0.115276,-0.07360482,22.33297,55.4943,50.28219,48.74614,53.95266,2.260418,2.402566,2.408973,2.421966,2.434434,0.1399466,-0.002879353,-0.01022733,-0.225559,-0.107744,0.04809482,0.05349067,0.007084841,-7.295331E-05,-0.1129839,3.046371,2.216118,1.453723,0.7436535,1.521191,2.076929,2.104541,2.232184,2.196526,2.201255,4.309994,8.870657,9.506907,9.2189,9.166971,0.8999153,0.8158261,0.8121856,0.8034558,0.8086576,19.08531,17.00443,16.27049,16.00046,15.78241,1.567754,3.619317,3.536735,3.598843,3.693216,0.8712085,0.8249655,0.8109947,0.796855,0.8178867,19.78235,17.56033,16.90078,16.59843,16.35376,19.08531,17.35606,16.61878,16.33351,16.08081,7.073321,47.58138,104.4097,153.5226,203.9669,1,0.3095824,0.3768691,0.3762075,0.4127178,18.50147,16.95861,16.27044,15.97566,15.75662,0.059942
1237661060111336490,50.5061272543526,41.6972035651587,20.43708,19.18875,18.78506,18.71116,18.30485,20.2396,18.77333,18.17541,17.92624,17.68905,20.91144,19.46945,18.88039,18.63578,18.39411,18.50017,17.08546,16.48863,16.23971,16.13879,8.255286,7.172143,6.742082,6.389469,6.045895,3.184332,2.968281,2.908931,2.864727,2.509552,9.161474,8.098023,7.776978,7.625862,6.287159,0.1595811,-0.01335843,-0.01703164,-0.01759489,-0.03528603,0.08233685,-0.009330706,-0.01857746,-0.007626137,-0.0015757,0.0640603,-0.02128846,-0.03356835,-0.01855669,-0.09629047,-0.04550368,0.0006076013,-0.03043904,-0.02097362,-0.0005740676,28.92342,24.69834,25.13732,25.46423,25.1047,2.449229,2.438231,2.444326,2.462477,2.410183,0.1431073,-0.01276837,-0.01226022,-0.1316743,-0.1667815,0.03941726,0.08522349,-0.04711136,0.001524235,-0.1058541,2.674354,2.134384,1.589198,1.065076,1.466025,2.073782,2.112653,2.170295,2.566213,2.244158,5.330582,4.957358,5.11586,5.116761,4.705589,0.841602,0.9311799,0.9281854,0.9317249,0.9087366,18.25774,16.79806,16.17202,15.92381,15.77065,2.01246,2.346066,2.373889,2.353395,2.016955,0.9895161,0.9315214,0.9192534,0.9287215,0.9276252,18.8547,17.2851,16.65868,16.41064,16.29692,18.2935,16.94442,16.35649,16.12239,15.99853,16.09627,73.70316,153.6826,214.6323,271.2097,0.9233903,0.6511154,0.567443,0.5374315,0.5071421,18.26207,16.78248,16.17202,15.92553,15.70932,0.059607
1237670960021111222,49.4317035848486,40.9628818372869,21.27794,21.28022,18.03349,17.72332,17.63228,20.08645,18.49729,17.82618,17.54566,17.31531,20.8196,19.22921,18.55277,18.27351,18.04333,24.4265,22.62518,16.09086,15.67474,15.50821,0.5813702,0.5796055,6.838554,8.073971,8.118371,-9999,0.222739,3.085609,3.40398,3.187361,-9999,0.3087101,8.50666,8.96274,8.331986,-0.06426445,-0.3175146,0.284278,0.2781647,0.2881521,-0.1096324,-0.1359185,0.007321842,-0.003998724,-0.002376358,0.2836844,-9999,0.5903979,0.6088585,0.6029405,-0.3195527,-9999,-0.002650358,-0.002301511,-0.01630357,1.875082,-9999,48.66689,55.27774,49.10745,0.4101036,-9999,2.309497,2.336157,2.316138,-0.01953796,-0.06301554,-0.02377889,-0.04824224,-0.1276691,0.09471687,0.01923238,0.1705417,0.1263453,0.0249876,4.805639,4.50041,3.763427,3.506522,2.873857,2.077775,2.098154,2.063595,2.08651,2.108834,0.0004418381,0.0008503266,7.70754,8.652321,8.926078,0.4921703,0.4640639,0.3999319,0.3943623,0.3796069,21.56635,22.24354,15.76921,15.32882,15.10623,0.001205445,0.0005481645,3.692484,3.949714,3.708571,0.4861571,0.05,0.4122913,0.4141289,0.4056313,21.5663,22.24356,16.18449,15.77956,15.62613,21.56635,22.24354,16.01786,15.57287,15.4083,0.8176919,0.8193513,227.6936,350.4218,446.3467,1,1,0.3560023,0.407497,0.3617275,21.45585,22.05611,16.1845,15.82829,15.62446,0.096812
1237661055818400418,49.5094031203789,42.0184649487747,17.9569,16.89181,16.57584,16.48384,16.49548,18.2262,17.1011,16.76239,16.67181,16.67245,18.72554,17.6073,17.27302,17.18507,17.18942,17.92443,16.79343,16.44349,16.35413,16.34927,1.248803,1.201413,1.187347,1.091989,1.141547,0.6276309,0.6091056,0.6017157,0.5535581,0.584855,1.40358,1.325204,1.335327,1.254906,1.286198,0.01319041,-0.04373978,-0.03288336,-0.03894062,-0.09491631,0.04600853,0.08719555,0.05771424,0.07672276,0.05035982,0.0261796,-0.1051137,-0.08220235,-0.1052347,-0.256015,0.1975809,0.3208667,0.3057577,0.389778,0.2923912,2.959984,2.948551,2.797258,1.985469,2.390836,2.131974,2.088804,2.102289,2.275236,2.234291,0.1153259,-0.03324669,0.04482768,-0.03546513,-0.1664904,0.1177657,0.1338614,0.06053688,0.1069044,-0.05496879,2.628724,2.187461,1.953544,1.377504,1.54373,2.080235,2.105625,2.096115,2.267404,2.232386,0.176851,0.2301911,0.2501834,0.2614129,0.2749934,0.2716064,0.09979794,0.09994681,0.0997276,0.09997362,17.8855,16.74674,16.3941,16.29707,16.28434,0.2329266,0.3305409,0.3689849,0.3755875,0.386021,0.408646,0.05,0.06618865,0.1493311,0.2005257,17.89376,16.75315,16.40192,16.3133,16.29413,17.8855,16.74744,16.39625,16.29901,16.28905,39.72086,126.7083,202.67,245.0493,256.4735,1,0.8896607,0.7243267,0.8794615,0.5173057,17.88178,16.7522,16.40192,16.31334,16.29799,0.013344
1237661055818465980,49.7233351705975,41.9871720395959,17.24626,16.16177,15.92998,15.81134,15.89002,17.50701,16.39794,16.18252,16.13471,16.18709,17.98759,16.88044,16.67018,16.63507,16.68261,17.95639,15.41318,14.98663,14.22843,15.61346,1.029962,18.89576,19.57009,21.08243,15.69316,0.3939249,8.624668,9.196403,10.487,0.6235322,0.584376,15.9701,16.31873,17.11446,9.524244,0.03230431,0.1691291,0.1734924,0.1700819,0.05756167,0.01641494,0.026179,0.003222119,0.004127291,-0.01771464,0.06555294,-0.09078902,0.01369527,0.09228805,-0.1349714,0.0539614,0.1071701,0.05575379,0.05092089,-0.07576457,2.472275,1.78452,1.733863,1.179207,1.587378,2.035074,2.011871,2.038169,2.317635,1.98,0.09949681,-0.07016236,0.008612746,-0.02178888,-0.1695278,0.1119788,0.1066331,0.06031429,0.07053275,-0.05614202,2.827743,2.109647,1.833164,1.268114,1.47033,2.089006,2.101054,2.075815,2.391143,2.26811,0,0.0001320987,1.463894E-05,29.66899,0.0001044333,0.6002545,0.4908338,0.3777206,0.4394038,0.5426075,17.29448,16.28846,15.97935,14.39611,15.89561,8.871295E-06,21.03209,20.94324,19.78361,0.0007495521,0.383377,0.1980361,0.2196502,0.3878853,0.5453703,17.29453,16.12546,15.72104,14.57193,15.89549,17.29448,16.28846,15.97935,14.39611,15.89561,58.21495,187.1861,296.7866,495.709,386.2643,1,0.9999908,0.9999898,0.9999751,0.9999936,17.29441,16.28847,15.97935,15.82274,15.89604,0.023823
